video_id,canonical_url,original_url,title,uploader,channel_id,duration_sec,upload_date,view_count,like_count,dislike_count,comment_count,availability,yt_declared_language,categories,tags,subs_manual_langs,auto_caption_source_lang,has_auto_captions,caption_available,has_chapters,chapters_count,chapters_json,description,source,fetched_at,fetch_error
kOGVCV4TAgY,https://www.youtube.com/watch?v=kOGVCV4TAgY,https://www.youtube.com/watch?v=kOGVCV4TAgY&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=172&t=0s,Kargin Haghordum sketch 371 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,162.0,20121228.0,635498.0,2701.0,,70.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:02+00:00,
Ol-_OaPjBN0,https://www.youtube.com/watch?v=Ol-_OaPjBN0,https://www.youtube.com/watch?v=Ol-_OaPjBN0&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=173&t=0s,Kargin Haghordum - Sex aygum (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,155.0,20121228.0,414568.0,1930.0,,32.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:02+00:00,
pAqud0uHruk,https://www.youtube.com/watch?v=pAqud0uHruk,https://www.youtube.com/watch?v=pAqud0uHruk&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=184&t=0s,Kargin Haghordum sketch 383 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,58.0,20121228.0,501294.0,2076.0,,19.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:02+00:00,
w98pmmL9fh0,https://www.youtube.com/watch?v=w98pmmL9fh0,https://www.youtube.com/watch?v=w98pmmL9fh0&list=PLDDuEZQEC_uAuSrUXsFVBLNkPQY3BHzLQ&index=132&t=0s,Kargin Haghordum sketch 531 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,121.0,20121228.0,419589.0,2456.0,,,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:02+00:00,
L_5dGrklbqY,https://www.youtube.com/watch?v=L_5dGrklbqY,https://www.youtube.com/watch?v=L_5dGrklbqY&list=PLDDuEZQEC_uAuSrUXsFVBLNkPQY3BHzLQ&index=133&t=0s,Kargin Haghordum sketch 532 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,186.0,20121228.0,1589945.0,8724.0,,160.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:02+00:00,
3vQB7zlYtco,https://www.youtube.com/watch?v=3vQB7zlYtco,https://www.youtube.com/watch?v=3vQB7zlYtco&list=PLDDuEZQEC_uAuSrUXsFVBLNkPQY3BHzLQ&index=134&t=0s,Kargin Haghordum sketch 533 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,165.0,20121228.0,816876.0,2766.0,,62.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:02+00:00,
eSGwM7ZNPnA,https://www.youtube.com/watch?v=eSGwM7ZNPnA,https://www.youtube.com/watch?v=eSGwM7ZNPnA&list=PLDDuEZQEC_uAuSrUXsFVBLNkPQY3BHzLQ&index=135&t=0s,Kargin Haghordum sketch 534 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,89.0,20121228.0,140548.0,784.0,,4.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:02+00:00,
2O9HN34yawo,https://www.youtube.com/watch?v=2O9HN34yawo,https://www.youtube.com/watch?v=2O9HN34yawo&list=PLDDuEZQEC_uAuSrUXsFVBLNkPQY3BHzLQ&index=136&t=0s,Kargin Haghordum sketch 535 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,133.0,20121228.0,926421.0,3373.0,,79.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:02+00:00,
vZqFt9ZIW4w,https://www.youtube.com/watch?v=vZqFt9ZIW4w,https://www.youtube.com/watch?v=vZqFt9ZIW4w&list=PLDDuEZQEC_uAuSrUXsFVBLNkPQY3BHzLQ&index=137&t=0s,Kargin Haghordum sketch 536 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,185.0,20121228.0,1440160.0,8705.0,,95.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:02+00:00,
lw4-Qv8kdL4,https://www.youtube.com/watch?v=lw4-Qv8kdL4,https://www.youtube.com/watch?v=lw4-Qv8kdL4&list=PLDDuEZQEC_uAuSrUXsFVBLNkPQY3BHzLQ&index=138&t=0s,Kargin Haghordum sketch 537 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,168.0,20121228.0,326324.0,1883.0,,20.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:02+00:00,
1e06wVK_It0,https://www.youtube.com/watch?v=1e06wVK_It0,https://www.youtube.com/watch?v=1e06wVK_It0&list=PLDDuEZQEC_uAuSrUXsFVBLNkPQY3BHzLQ&index=139&t=0s,Kargin Haghordum sketch 538 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,160.0,20121228.0,977446.0,4819.0,,97.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:04+00:00,
tI8nk1ggm-k,https://www.youtube.com/watch?v=tI8nk1ggm-k,https://www.youtube.com/watch?v=tI8nk1ggm-k&list=PLDDuEZQEC_uAuSrUXsFVBLNkPQY3BHzLQ&index=140&t=0s,Kargin Haghordum sketch 539 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,125.0,20121228.0,819616.0,4939.0,,78.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:04+00:00,
8r_Q9kcZ3SA,https://www.youtube.com/watch?v=8r_Q9kcZ3SA,https://www.youtube.com/watch?v=8r_Q9kcZ3SA&list=PLDDuEZQEC_uAuSrUXsFVBLNkPQY3BHzLQ&index=141&t=0s,Kargin Haghordum sketch 540 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,87.0,20121228.0,293646.0,1247.0,,7.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:04+00:00,
tthDPL4z8kw,https://www.youtube.com/watch?v=tthDPL4z8kw,https://www.youtube.com/watch?v=tthDPL4z8kw&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=185&t=0s,Kargin Haghordum - Sirekanner (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,100.0,20121228.0,645646.0,2097.0,,25.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:04+00:00,
C9Y8rmQIsU8,https://www.youtube.com/watch?v=C9Y8rmQIsU8,https://www.youtube.com/watch?v=C9Y8rmQIsU8&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=186&t=0s,Kargin Haghordum - Gyozen dnum (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,292.0,20121228.0,607526.0,3135.0,,91.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:04+00:00,
alABhSPvMtU,https://www.youtube.com/watch?v=alABhSPvMtU,https://www.youtube.com/watch?v=alABhSPvMtU&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=187&t=0s,Kargin Haghordum sketch 386 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,122.0,20121228.0,759424.0,3274.0,,49.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:04+00:00,
MQ3EYYJk3tA,https://www.youtube.com/watch?v=MQ3EYYJk3tA,https://www.youtube.com/watch?v=MQ3EYYJk3tA&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=188&t=0s,Kargin Haghordum sketch 387 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,194.0,20121228.0,219181.0,1576.0,,39.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:04+00:00,
9nbEy4CLxHs,https://www.youtube.com/watch?v=9nbEy4CLxHs,https://www.youtube.com/watch?v=9nbEy4CLxHs&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=189&t=0s,Kargin Haghordum sketch 388 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,72.0,20121228.0,474638.0,3103.0,,21.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:04+00:00,
f6VD3ITakLc,https://www.youtube.com/watch?v=f6VD3ITakLc,https://www.youtube.com/watch?v=f6VD3ITakLc&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=190&t=0s,Kargin Haghordum sketch 389 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,313.0,20121228.0,891027.0,4831.0,,104.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:04+00:00,
744KvMTjI8o,https://www.youtube.com/watch?v=744KvMTjI8o,https://www.youtube.com/watch?v=744KvMTjI8o&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=191&t=0s,Kargin Haghordum sketch 390 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,192.0,20121228.0,776050.0,2949.0,,42.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:04+00:00,
5h24tyLhaG4,https://www.youtube.com/watch?v=5h24tyLhaG4,https://www.youtube.com/watch?v=5h24tyLhaG4&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=192&t=0s,Kargin Haghordum sketch 391 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,148.0,20121228.0,1132795.0,3535.0,,57.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:04+00:00,
xUCWdI0_CHo,https://www.youtube.com/watch?v=xUCWdI0_CHo,https://www.youtube.com/watch?v=xUCWdI0_CHo&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=193&t=0s,Kargin Haghordum sketch 392 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,111.0,20121228.0,327926.0,2002.0,,37.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:04+00:00,
HEcSGn_soZw,https://www.youtube.com/watch?v=HEcSGn_soZw,https://www.youtube.com/watch?v=HEcSGn_soZw&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=194&t=0s,Kargin Haghordum sketch 393 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,110.0,20121228.0,203585.0,1229.0,,8.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:04+00:00,
zruwk12QBHk,https://www.youtube.com/watch?v=zruwk12QBHk,https://www.youtube.com/watch?v=zruwk12QBHk&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=195&t=0s,Kargin Haghordum sketch 394 (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,107.0,20121228.0,1346734.0,4516.0,,94.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:04+00:00,
I7OQpkJuUng,https://www.youtube.com/watch?v=I7OQpkJuUng,https://www.youtube.com/watch?v=I7OQpkJuUng&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=196&t=0s,Kargin Haghordum - Mards Tupoya (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,65.0,20121228.0,912489.0,3700.0,,56.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:04+00:00,
50l5B5sOBns,https://www.youtube.com/watch?v=50l5B5sOBns,https://www.youtube.com/watch?v=50l5B5sOBns&list=PLDDuEZQEC_uDcYhabzxMCFCs3vGGSGVX4&index=197&t=0s,Kargin Haghordum - Marshrutkum (Hayko Mko),KarginTV,UCEHF-l2v0qhi_IXzrfc3uZg,99.0,20121228.0,682271.0,2556.0,,43.0,public,hy,"[""24""]","[""Kargin Haghordum"", ""Kargin haxordum"", ""Կարգին Հաղորդում"", ""Hayko Mko"", ""Armenian Humor"", ""Հայկո Մկո"", ""Հայկական Հումոր"", ""Hayko"", ""Mko"", ""Հյկո"", ""Մկո"", ""Kargin"", ""Կարգին"", ""Armenia Humor"", ""haykakan humor"", ""Armenian jokes"", ""HD"", ""humor"", ""Հումոր"", ""Kargin haxordum HD"", ""Kargin Haghordum HD"", ""Hayko Mko Kargin Haxordum"", ""jokes""]",,,,False,,,,"Կարգին Հաղորդում  
Hayko Mko Armenian Humor 
Հայկո Մկո Հայկական Հումոր",api,2026-04-25T19:38:04+00:00,
